atualizacao,id_linha,uf,municipio,empreendimento,eixo,subeixo,modalidade,classificacao,estagio,valor_total_rs,execucao_fisica_pct,ano_prev_conclusao,tipo_executor,link,inclusao_novo_pac,fontes_financiamento,ministerio,atualizacao_str,municipio_upper
2026-03-01,19615,RS,Guaíba,Drenagem Urbana no Município de Guaíba/RS,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2025 - Drenagem,Obra,Em ação preparatória,39677560.18,0.0,2029,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,GUAÍBA
2026-03-01,15597,RS,Muçum,Contenções de encostas em áreas de risco - Muçum,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2025 - Encostas,Obra,Em ação preparatória,12191114.26,0.0,2029,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,MUÇUM
2026-03-01,19620,RS,Nova Santa Rita,Drenagem Urbana no Município de Nova Santa Rita/RS,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2025 - Drenagem,Obra,Em ação preparatória,11051248.42,0.0,2029,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,NOVA SANTA RITA
2026-03-01,3103,RS,Novo Hamburgo,Bacias de detenção Luiz Rau e Arroio Guarani,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Obra,Em licitação / Leilão,21021365.73,0.0,2028,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,NOVO HAMBURGO
2026-03-01,34890,RS,Pelotas,Manejo de Águas Pluviais no Bairro Areal Fundos (Vasco Pires) e estrutura de contenção das cheias na Estrada do Engenho no Município de Pelotas/RS,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2025 - Drenagem,Obra,Em ação preparatória,23936635.7,0.0,2029,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,PELOTAS
2026-03-01,3073,RS,Porto Alegre,Arroio da Areia,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,"Retomada, conclusão e novas obras - Drenagem",Obra,Em execução,65480698.43,50.27,2028,Municipal,Mais Informações,Planejamento Setorial,OGU,MCID,2026-03-01,PORTO ALEGRE
2026-03-01,15647,RS,Porto Alegre,Contenções de encostas em áreas de risco - Porto Alegre,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Encostas,Obra,Em licitação / Leilão,117928153.04,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,PORTO ALEGRE
2026-03-01,30257,RS,Porto Alegre,Projeto de Macrodrenagem na Bacia Hidrográfica do Arroio Dilúvio,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Estudo / Projeto / Plano,Em licitação / Leilão,5799891.96,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,PORTO ALEGRE
2026-03-01,5221,RS,Rio Grande,Galerias e Canalização,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,"Retomada, conclusão e novas obras - Drenagem",Obra,Em ação preparatória,7123350.0,91.05,2026,Municipal,Mais Informações,Planejamento Setorial,FIN,MCID,2026-03-01,RIO GRANDE
2026-03-01,34867,RS,Rio Grande,Macrodrenagem e infraestrutura hidráulica no Município de Rio Grande/RS,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2025 - Drenagem,Obra,Em ação preparatória,42430168.76,0.0,2029,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,RIO GRANDE
2026-03-01,30273,RS,Rolante,Projeto de Prevenção de Desastres Naturais - Inundações,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Estudo / Projeto / Plano,Em licitação / Leilão,647428.0,0.0,2027,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,ROLANTE
2026-03-01,30190,RS,Santa Cruz do Sul,PROJETO DE DRENAGEM BACIA BAIRRO VÁRZEA,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Estudo / Projeto / Plano,Em licitação / Leilão,8000000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,SANTA CRUZ DO SUL
2026-03-01,30192,RS,Santa Cruz do Sul,PROJETO DE DRENAGEM BACIA DO BAIRRO CENTRO E BAIRRO SANTO INÁCIO,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Estudo / Projeto / Plano,Em licitação / Leilão,5050000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,SANTA CRUZ DO SUL
2026-03-01,15686,RS,Santa Maria,Contenções de encostas em áreas de risco - Santa Maria,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Encostas,Obra,Em licitação / Leilão,33692400.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,SANTA MARIA
2026-03-01,19759,RS,Santa Maria,Elaboração de Projetos e Execução de Obras de melhoria da Infraestrutura de Drenagem Urbana,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Estudo / Projeto / Plano,Em ação preparatória,8570000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,SANTA MARIA
2026-03-01,19761,RS,Santa Maria,Elaboração de projetos executivos e a execução de obras de macrodrenagem urbana no município de Santa Maria/RS,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2025 - Drenagem,Obra,Em ação preparatória,39622188.43,0.0,2029,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,SANTA MARIA
2026-03-01,28932,RS,Santo Antônio da Patrulha,Intervenções em Arroios Municipais - Macrodrenagem Urbana,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Obra,Em ação preparatória,23374187.89,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,SANTO ANTÔNIO DA PATRULHA
2026-03-01,30228,RS,São Jerônimo,Projeto de Drenagem Urbana do município de São Jerônimo (restauração de margem do Rio Jacuí,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Estudo / Projeto / Plano,Em licitação / Leilão,300000.0,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,SÃO JERÔNIMO
2026-03-01,19636,RS,São Lourenço do Sul,Drenagem urbana sustentável no município de São Lourenço do Sul/RS,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2025 - Drenagem,Obra,Em ação preparatória,37774425.5,0.0,2029,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,SÃO LOURENÇO DO SUL
2026-03-01,30154,RS,Sapucaia do Sul,Obras de Drenagem urbana complementares - Revitalização do Arroio José Joaquim,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Obra,Em licitação / Leilão,29416142.94,0.0,2029,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,SAPUCAIA DO SUL
2026-03-01,34871,RS,Taquara,Macrodrenagem na Rua Pinheiro Machado no Município de Taquara/RS,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2025 - Drenagem,Obra,Em ação preparatória,48886481.57,0.0,2029,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,TAQUARA
2026-03-01,30259,RS,Taquari,Projeto de macrodrenagem,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Estudo / Projeto / Plano,Em licitação / Leilão,1000000.0,0.0,2027,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,TAQUARI
2026-03-01,15744,RS,Três Coroas,Contenções de encostas em áreas de risco - Três Coroas,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2025 - Encostas,Obra,Em ação preparatória,15212273.63,0.0,2029,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,TRÊS COROAS
2026-03-01,30211,RS,Três Forquilhas,Projeto de drenagem nas laterais do Rio na comunidade Luterana,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Estudo / Projeto / Plano,Em licitação / Leilão,167115.03,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,TRÊS FORQUILHAS
2026-03-01,30249,RS,Uruguaiana,PROJETO DE GALERIA PLUVIAL NA RUA EUSTÁQUIO ORMAZABAL,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Estudo / Projeto / Plano,Em execução,1267649.67,0.0,2027,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,URUGUAIANA
2026-03-01,30251,RS,Uruguaiana,PROJETO DE GALERIA PLUVIAL NO BAIRRO CIDADE ALEGRIA,Cidades Sustentáveis e Resilientes,Prevenção a Desastres: Contenção de Encostas e Drenagem,Seleção 2023 - Drenagem,Estudo / Projeto / Plano,Em execução,910725.04,0.0,2027,Municipal,Mais Informações,Seleção,OGU,MCID,2026-03-01,URUGUAIANA
2026-03-01,8412,RS,Agudo,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Pacto Nacional pela Retomada das Obras da Educação,Obra,Em ação preparatória,2066254.34,0.0,2027,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,AGUDO
2026-03-01,19454,RS,Alegrete,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Seleção 2025 - Creches e Escolas de Educação Infantil,Obra,Em ação preparatória,3599938.56,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MEC,2026-03-01,ALEGRETE
2026-03-01,1119,RS,Almirante Tamandaré do Sul,Ampliação de Escola,"Educação, Ciência e Tecnologia",Educação Básica,Pacto Nacional pela Retomada das Obras da Educação,Obra,Concluído,50671.52,100.0,2023,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,ALMIRANTE TAMANDARÉ DO SUL
2026-03-01,18330,RS,Alvorada,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Seleção 2023 - Creches e Escolas de Educação Infantil,Obra,Em execução,3547923.64,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MEC,2026-03-01,ALVORADA
2026-03-01,20119,RS,Alvorada,Escola em Tempo Integral,"Educação, Ciência e Tecnologia",Educação Básica,Seleção 2023 - Escolas em Tempo Integral,Obra,Em execução,10255095.83,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MEC,2026-03-01,ALVORADA
2026-03-01,15768,RS,Alvorada,Quadra e/ou Cobertura de Quadra,"Educação, Ciência e Tecnologia",Educação Básica,"Retomada e conclusão de obras - Creches, Escolas, Quadras e Cobertura de Quadras",Obra,Concluído,165159.14,0.0,2025,Estadual,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,ALVORADA
2026-03-01,1099,RS,Ametista do Sul,Ampliação de Escola,"Educação, Ciência e Tecnologia",Educação Básica,Pacto Nacional pela Retomada das Obras da Educação,Obra,Concluído,200729.27,100.0,2025,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,AMETISTA DO SUL
2026-03-01,7789,RS,Araricá,Escola de Ensino Fundamental,"Educação, Ciência e Tecnologia",Educação Básica,"Retomada e conclusão de obras - Creches, Escolas, Quadras e Cobertura de Quadras",Obra,Concluído,705728.48,100.0,2024,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,ARARICÁ
2026-03-01,1225,RS,Arroio do Meio,Ampliação de Escola,"Educação, Ciência e Tecnologia",Educação Básica,"Retomada e conclusão de obras - Creches, Escolas, Quadras e Cobertura de Quadras",Obra,Concluído,74800.74,100.0,2024,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,ARROIO DO MEIO
2026-03-01,14150,RS,Arroio do Meio,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,"Retomada e conclusão de obras - Creches, Escolas, Quadras e Cobertura de Quadras",Obra,Em execução,1781576.44,72.63,2026,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,ARROIO DO MEIO
2026-03-01,17692,RS,Arroio do Meio,Escola de Ensino Fundamental,"Educação, Ciência e Tecnologia",Educação Básica,"Retomada e conclusão de obras - Creches, Escolas, Quadras e Cobertura de Quadras",Obra,Em execução,8244621.72,12.09,2026,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,ARROIO DO MEIO
2026-03-01,12279,RS,Arroio do Sal,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Pacto Nacional pela Retomada das Obras da Educação,Obra,Em ação preparatória,1658420.01,47.61,2025,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,ARROIO DO SAL
2026-03-01,10654,RS,Arroio dos Ratos,Escola de Ensino Fundamental,"Educação, Ciência e Tecnologia",Educação Básica,Pacto Nacional pela Retomada das Obras da Educação,Obra,Em execução,5209864.12,42.45,2026,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,ARROIO DOS RATOS
2026-03-01,9187,RS,Arroio Grande,Quadra e/ou Cobertura de Quadra,"Educação, Ciência e Tecnologia",Educação Básica,"Retomada e conclusão de obras - Creches, Escolas, Quadras e Cobertura de Quadras",Obra,Concluído,36370.85,100.0,2023,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,ARROIO GRANDE
2026-03-01,15187,RS,Bagé,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,"Retomada e conclusão de obras - Creches, Escolas, Quadras e Cobertura de Quadras",Obra,Em ação preparatória,2176841.49,50.71,2026,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,BAGÉ
2026-03-01,18100,RS,Bagé,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Seleção 2023 - Creches e Escolas de Educação Infantil,Obra,Em licitação / Leilão,5890407.52,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MEC,2026-03-01,BAGÉ
2026-03-01,7207,RS,Bagé,Quadra e/ou Cobertura de Quadra,"Educação, Ciência e Tecnologia",Educação Básica,Pacto Nacional pela Retomada das Obras da Educação,Obra,Em execução,386363.8,72.07,2023,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,BAGÉ
2026-03-01,9193,RS,Bagé,Quadra e/ou Cobertura de Quadra,"Educação, Ciência e Tecnologia",Educação Básica,Pacto Nacional pela Retomada das Obras da Educação,Obra,Em ação preparatória,915859.46,9.62,2027,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,BAGÉ
2026-03-01,8078,RS,Balneário Pinhal,Quadra e/ou Cobertura de Quadra,"Educação, Ciência e Tecnologia",Educação Básica,Pacto Nacional pela Retomada das Obras da Educação,Obra,Em execução,174946.22,66.17,2026,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,BALNEÁRIO PINHAL
2026-03-01,17275,RS,Barão,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,"Retomada e conclusão de obras - Creches, Escolas, Quadras e Cobertura de Quadras",Obra,Concluído,143623.84,100.0,2023,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,BARÃO
2026-03-01,18744,RS,Barão do Triunfo,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Seleção 2023 - Creches e Escolas de Educação Infantil,Obra,Em licitação / Leilão,3547923.64,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MEC,2026-03-01,BARÃO DO TRIUNFO
2026-03-01,18037,RS,Barra do Ribeiro,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Seleção 2023 - Creches e Escolas de Educação Infantil,Obra,Em execução,5890407.52,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MEC,2026-03-01,BARRA DO RIBEIRO
2026-03-01,18328,RS,Barros Cassal,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Seleção 2023 - Creches e Escolas de Educação Infantil,Obra,Em execução,5890407.52,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MEC,2026-03-01,BARROS CASSAL
2026-03-01,17978,RS,Bento Gonçalves,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Seleção 2023 - Creches e Escolas de Educação Infantil,Obra,Em execução,3547923.64,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MEC,2026-03-01,BENTO GONÇALVES
2026-03-01,13178,RS,Boa Vista do Buricá,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,"Retomada e conclusão de obras - Creches, Escolas, Quadras e Cobertura de Quadras",Obra,Concluído,453825.5,100.0,2024,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,BOA VISTA DO BURICÁ
2026-03-01,13872,RS,Boa Vista do Incra,Quadra e/ou Cobertura de Quadra,"Educação, Ciência e Tecnologia",Educação Básica,"Retomada e conclusão de obras - Creches, Escolas, Quadras e Cobertura de Quadras",Obra,Concluído,363731.48,100.0,2025,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,BOA VISTA DO INCRA
2026-03-01,8258,RS,Bom Jesus,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Pacto Nacional pela Retomada das Obras da Educação,Obra,Em execução,1490496.6,59.13,2026,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,BOM JESUS
2026-03-01,12782,RS,Bom Progresso,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Pacto Nacional pela Retomada das Obras da Educação,Obra,Em execução,3584545.81,34.0,2026,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,BOM PROGRESSO
2026-03-01,12052,RS,Bom Retiro do Sul,Quadra e/ou Cobertura de Quadra,"Educação, Ciência e Tecnologia",Educação Básica,Pacto Nacional pela Retomada das Obras da Educação,Obra,Concluído,138995.65,100.0,2024,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,BOM RETIRO DO SUL
2026-03-01,18086,RS,Boqueirão do Leão,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Seleção 2023 - Creches e Escolas de Educação Infantil,Obra,Em execução,3547923.64,15.56,2026,Municipal,Mais Informações,Seleção,OGU,MEC,2026-03-01,BOQUEIRÃO DO LEÃO
2026-03-01,13358,RS,Braga,Escola de Ensino Fundamental,"Educação, Ciência e Tecnologia",Educação Básica,"Retomada e conclusão de obras - Creches, Escolas, Quadras e Cobertura de Quadras",Obra,Em execução,1359014.58,58.91,2026,Municipal,Mais Informações,Planejamento Setorial,OGU,MEC,2026-03-01,BRAGA
2026-03-01,18254,RS,Butiá,Creche e/ou Escola de Educação Infantil,"Educação, Ciência e Tecnologia",Educação Básica,Seleção 2023 - Creches e Escolas de Educação Infantil,Obra,Em licitação / Leilão,5890407.52,0.0,2026,Municipal,Mais Informações,Seleção,OGU,MEC,2026-03-01,BUTIÁ
